Source,Target,Weight,Type
verne_-_Aventures du Capitaine Hatteras,verne_-_Voyage au Centre de la Terre,1,undirected
verne_-_De la terre à la lune,verne_-_Autour de la lune,2,undirected
verne_-_De la terre à la lune,verne_-_Aventures du Capitaine Hatteras,2,undirected
verne_-_De la terre à la lune,verne_-_Les enfants du capitaine Grant,6,undirected
verne_-_De la terre à la lune,verne_-_Michel Strogoff,1,undirected
verne_-_De la terre à la lune,verne_-_Sans dessus dessous,3,undirected
verne_-_Kéraban-Le-Têtu, Volume I,verne_-_La Jangada,3,undirected
verne_-_Kéraban-Le-Têtu, Volume I,verne_-_La maison à vapeur,2,undirected
verne_-_Kéraban-Le-Têtu, Volume I,verne_-_Les tribulations d'un chinois en Chine,1,undirected
verne_-_Kéraban-Le-Têtu, Volume I,verne_-_Un billet de loterie,2,undirected
verne_-_L'archipel en feu,dumas2hugo_para_5,2,undirected
verne_-_L'archipel en feu,verne_-_La Jangada,3,undirected
verne_-_L'archipel en feu,verne_-_La maison à vapeur,2,undirected
verne_-_L'archipel en feu,verne_-_Les tribulations d'un chinois en Chine,1,undirected
verne_-_L'île à hélice,verne_-_Autour de la lune,1,undirected
verne_-_L'île à hélice,verne_-_Le village aérien,6,undirected
verne_-_L'île à hélice,verne_-_Sans dessus dessous,2,undirected
verne_-_L'île mystérieuse,verne_-_Autour de la lune,3,undirected
verne_-_L'île mystérieuse,verne_-_Aventures du Capitaine Hatteras,1,undirected
verne_-_L'île mystérieuse,verne_-_La maison à vapeur,5,undirected
verne_-_L'île mystérieuse,verne_-_Le tour du monde en quatre-vingts jours,1,undirected
verne_-_L'île mystérieuse,verne_-_Le village aérien,2,undirected
verne_-_L'île mystérieuse,verne_-_Robur-le-conquérant,5,undirected
verne_-_La Jangada,verne_-_Kéraban-Le-Têtu, Volume I,3,undirected
verne_-_La Jangada,verne_-_L'archipel en feu,3,undirected
verne_-_La Jangada,verne_-_La maison à vapeur,4,undirected
verne_-_La Jangada,verne_-_Le chateâu des Carpathes,2,undirected
verne_-_La Jangada,verne_-_Le pilote du Danube,1,undirected
verne_-_La Jangada,verne_-_Le tour du monde en quatre-vingts jours,3,undirected
verne_-_La Jangada,verne_-_Les Indes Noires,4,undirected
verne_-_La Jangada,verne_-_Les tribulations d'un chinois en Chine,4,undirected
verne_-_La Jangada,verne_-_P'tit-bonhomme,1,undirected
verne_-_La Jangada,verne_-_Un billet de loterie,3,undirected
verne_-_La maison à vapeur,verne_-_Aventures du Capitaine Hatteras,2,undirected
verne_-_La maison à vapeur,verne_-_Kéraban-Le-Têtu, Volume I,2,undirected
verne_-_La maison à vapeur,verne_-_L'archipel en feu,2,undirected
verne_-_La maison à vapeur,verne_-_L'île mystérieuse,5,undirected
verne_-_La maison à vapeur,verne_-_La Jangada,4,undirected
verne_-_La maison à vapeur,verne_-_Le Docteur Ox,2,undirected
verne_-_La maison à vapeur,verne_-_Les Indes Noires,2,undirected
verne_-_La maison à vapeur,verne_-_Les tribulations d'un chinois en Chine,6,undirected
verne_-_La maison à vapeur,verne_-_Robur-le-conquérant,2,undirected
verne_-_Le chateâu des Carpathes,verne_-_La Jangada,2,undirected
verne_-_Le chateâu des Carpathes,verne_-_Le pilote du Danube,1,undirected
verne_-_Le chateâu des Carpathes,verne_-_P'tit-bonhomme,6,undirected
verne_-_Le Docteur Ox,verne_-_Aventures du Capitaine Hatteras,1,undirected
verne_-_Le Docteur Ox,verne_-_La maison à vapeur,2,undirected
verne_-_Le Docteur Ox,verne_-_Les enfants du capitaine Grant,4,undirected
verne_-_Le pilote du Danube,verne_-_La Jangada,1,undirected
verne_-_Le pilote du Danube,verne_-_Le chateâu des Carpathes,1,undirected
verne_-_Le pilote du Danube,verne_-_Le tour du monde en quatre-vingts jours,4,undirected
verne_-_Le pilote du Danube,verne_-_Les naufragés du Jonathan,6,undirected
verne_-_Le pilote du Danube,verne_-_P'tit-bonhomme,2,undirected
verne_-_Le tour du monde en quatre-vingts jours,verne_-_L'île mystérieuse,1,undirected
verne_-_Le tour du monde en quatre-vingts jours,verne_-_La Jangada,3,undirected
verne_-_Le tour du monde en quatre-vingts jours,verne_-_Le pilote du Danube,4,undirected
verne_-_Le tour du monde en quatre-vingts jours,verne_-_Les Cinq Cents Millions De La Bégum,2,undirected
verne_-_Le tour du monde en quatre-vingts jours,verne_-_Les enfants du capitaine Grant,1,undirected
verne_-_Le tour du monde en quatre-vingts jours,verne_-_Michel Strogoff,2,undirected
verne_-_Le village aérien,verne_-_L'île à hélice,6,undirected
verne_-_Le village aérien,verne_-_L'île mystérieuse,2,undirected
verne_-_Le village aérien,verne_-_P'tit-bonhomme,1,undirected
verne_-_Les Cinq Cents Millions De La Bégum,dumas_-_Le_corricolo,1,undirected
verne_-_Les Cinq Cents Millions De La Bégum,hugo_-_Littérature_et_Philosophie_mêlées,2,undirected
verne_-_Les Cinq Cents Millions De La Bégum,verne_-_Le tour du monde en quatre-vingts jours,2,undirected
verne_-_Les Cinq Cents Millions De La Bégum,verne_-_Les naufragés du Jonathan,1,undirected
verne_-_Les Cinq Cents Millions De La Bégum,zola_-_L'Argent,3,undirected
verne_-_Les enfants du capitaine Grant,verne_-_Autour de la lune,2,undirected
verne_-_Les enfants du capitaine Grant,verne_-_Aventures du Capitaine Hatteras,5,undirected
verne_-_Les enfants du capitaine Grant,verne_-_De la terre à la lune,6,undirected
verne_-_Les enfants du capitaine Grant,verne_-_Le Docteur Ox,4,undirected
verne_-_Les enfants du capitaine Grant,verne_-_Le tour du monde en quatre-vingts jours,1,undirected
verne_-_Les enfants du capitaine Grant,verne_-_Une ville flottante,1,undirected
verne_-_Les enfants du capitaine Grant,verne_-_Vingt mille Lieues Sous Les Mers — Complete,1,undirected
verne_-_Les enfants du capitaine Grant,verne_-_Vingt mille lieues sous les mers,1,undirected
verne_-_Les grands navigateurs du XVIIIe siècle,colette_-_Barks_and_Purrs,2,undirected
verne_-_Les grands navigateurs du XVIIIe siècle,dumas2hugo_para_5,3,undirected
verne_-_Les grands navigateurs du XVIIIe siècle,hugo_-_runner.sh,5,undirected
verne_-_Les grands navigateurs du XVIIIe siècle,hugo_-_Victor_Hugo_à_vingt_ans_Glanes_romantiques,5,undirected
verne_-_Les Indes Noires,verne_-_La Jangada,4,undirected
verne_-_Les Indes Noires,verne_-_La maison à vapeur,2,undirected
verne_-_Les Indes Noires,verne_-_Les tribulations d'un chinois en Chine,2,undirected
verne_-_Les naufragés du Jonathan,verne_-_Le pilote du Danube,6,undirected
verne_-_Les naufragés du Jonathan,verne_-_Les Cinq Cents Millions De La Bégum,1,undirected
verne_-_Les naufragés du Jonathan,zola_-_Germinal,2,undirected
verne_-_Les tribulations d'un chinois en Chine,verne_-_Kéraban-Le-Têtu, Volume I,1,undirected
verne_-_Les tribulations d'un chinois en Chine,verne_-_L'archipel en feu,1,undirected
verne_-_Les tribulations d'un chinois en Chine,verne_-_La Jangada,4,undirected
verne_-_Les tribulations d'un chinois en Chine,verne_-_La maison à vapeur,6,undirected
verne_-_Les tribulations d'un chinois en Chine,verne_-_Les Indes Noires,2,undirected
verne_-_Les tribulations d'un chinois en Chine,verne_-_Michel Strogoff,3,undirected
verne_-_Les tribulations d'un chinois en Chine,verne_-_Robur-le-conquérant,1,undirected
verne_-_Michel Strogoff,daudet_-_Le_Petit_Chose,2,undirected
verne_-_Michel Strogoff,verne_-_De la terre à la lune,1,undirected
verne_-_Michel Strogoff,verne_-_Le tour du monde en quatre-vingts jours,2,undirected
verne_-_Michel Strogoff,verne_-_Les tribulations d'un chinois en Chine,3,undirected
verne_-_P'tit-bonhomme,verne_-_La Jangada,1,undirected
verne_-_P'tit-bonhomme,verne_-_Le chateâu des Carpathes,6,undirected
verne_-_P'tit-bonhomme,verne_-_Le pilote du Danube,2,undirected
verne_-_P'tit-bonhomme,verne_-_Le village aérien,1,undirected
verne_-_P'tit-bonhomme,verne_-_Un billet de loterie,1,undirected
verne_-_Robur-le-conquérant,verne_-_L'île mystérieuse,5,undirected
verne_-_Robur-le-conquérant,verne_-_La maison à vapeur,2,undirected
verne_-_Robur-le-conquérant,verne_-_Les tribulations d'un chinois en Chine,1,undirected
verne_-_Robur-le-conquérant,verne_-_Sans dessus dessous,1,undirected
verne_-_Sans dessus dessous,verne_-_Autour de la lune,2,undirected
verne_-_Sans dessus dessous,verne_-_De la terre à la lune,3,undirected
verne_-_Sans dessus dessous,verne_-_L'île à hélice,2,undirected
verne_-_Sans dessus dessous,verne_-_Robur-le-conquérant,1,undirected
verne_-_Un billet de loterie,verne_-_Kéraban-Le-Têtu, Volume I,2,undirected
verne_-_Un billet de loterie,verne_-_La Jangada,3,undirected
verne_-_Un billet de loterie,verne_-_P'tit-bonhomme,1,undirected
verne_-_Une ville flottante,verne_-_Les enfants du capitaine Grant,1,undirected
verne_-_Une ville flottante,verne_-_Vingt mille Lieues Sous Les Mers — Complete,5,undirected
verne_-_Une ville flottante,verne_-_Vingt mille lieues sous les mers,4,undirected
verne_-_Vingt mille Lieues Sous Les Mers — Complete,verne_-_Les enfants du capitaine Grant,1,undirected
verne_-_Vingt mille Lieues Sous Les Mers — Complete,verne_-_Une ville flottante,5,undirected
verne_-_Vingt mille Lieues Sous Les Mers — Complete,verne_-_Vingt mille lieues sous les mers,6,undirected
verne_-_Vingt mille Lieues Sous Les Mers — Complete,verne_-_Voyage au Centre de la Terre,3,undirected
verne_-_Vingt mille lieues sous les mers,verne_-_Les enfants du capitaine Grant,1,undirected
verne_-_Vingt mille lieues sous les mers,verne_-_Une ville flottante,4,undirected
verne_-_Vingt mille lieues sous les mers,verne_-_Vingt mille Lieues Sous Les Mers — Complete,6,undirected
verne_-_Vingt mille lieues sous les mers,verne_-_Voyage au Centre de la Terre,2,undirected
verne_-_Voyage au Centre de la Terre,verne_-_Aventures du Capitaine Hatteras,1,undirected
verne_-_Voyage au Centre de la Terre,verne_-_Vingt mille Lieues Sous Les Mers — Complete,3,undirected
verne_-_Voyage au Centre de la Terre,verne_-_Vingt mille lieues sous les mers,2,undirected
zola_-_Au bonheur des dames,zola_-_Contes à Ninon,1,undirected
zola_-_Au bonheur des dames,zola_-_Germinal,1,undirected
zola_-_Au bonheur des dames,zola_-_L'Assommoir,2,undirected
zola_-_Au bonheur des dames,zola_-_L'Œuvre,6,undirected
zola_-_Au bonheur des dames,zola_-_La Curée,2,undirected
zola_-_Au bonheur des dames,zola_-_Le Rêve,3,undirected
zola_-_Au bonheur des dames,zola_-_Le Ventre de Paris,2,undirected
zola_-_Au bonheur des dames,zola_-_Lourdes,2,undirected
zola_-_Au bonheur des dames,zola_-_Nana,3,undirected
zola_-_Au bonheur des dames,zola_-_Pot-Bouille,2,undirected
zola_-_Au bonheur des dames,zola_-_Son Excellence Eugène Rougon,2,undirected
zola_-_Contes à Ninon,maupassant_-_Œuvres_complètes_de_Guy_de_Maupassant_-_volume_04,2,undirected
zola_-_Contes à Ninon,zola_-_Au bonheur des dames,1,undirected
zola_-_Contes à Ninon,zola_-_Germinal,3,undirected
zola_-_Correspondance Les lettres et les arts,dumas_-_Henri_III_et_sa_Cour,1,undirected
zola_-_Correspondance Les lettres et les arts,zola_-_Correspondance Lettres de jeunesse,6,undirected
zola_-_Correspondance Les lettres et les arts,zola_-_La vérité en marche,2,undirected
zola_-_Correspondance Lettres de jeunesse,dumas_-_La_dame_de_Monsoreau_—__Tome_1.,2,undirected
zola_-_Correspondance Lettres de jeunesse,dumas_-_Le_comte_de_Monte-Cristo,_Tome_III,1,undirected
zola_-_Correspondance Lettres de jeunesse,zola_-_Correspondance Les lettres et les arts,6,undirected
zola_-_Ed. Manet,hugo_-_Littérature_et_Philosophie_mêlées,2,undirected
zola_-_Ed. Manet,zola_-_La vérité en marche,1,undirected
zola_-_Ed. Manet,zola_-_Le Naturalisme au théâtre, les théories et les exemples,4,undirected
zola_-_Germinal,verne_-_Les naufragés du Jonathan,2,undirected
zola_-_Germinal,zola_-_Au bonheur des dames,1,undirected
zola_-_Germinal,zola_-_Contes à Ninon,3,undirected
zola_-_Germinal,zola_-_L'Œuvre,4,undirected
zola_-_Germinal,zola_-_La Débâcle,6,undirected
zola_-_Germinal,zola_-_La Terre,2,undirected
zola_-_L'Argent,verne_-_Les Cinq Cents Millions De La Bégum,3,undirected
zola_-_L'Argent,zola_-_Le Docteur Pascal,1,undirected
zola_-_L'Argent,zola_-_Lourdes,3,undirected
zola_-_L'Argent,zola_-_Paris,6,undirected
zola_-_L'Argent,zola_-_Rome,4,undirected
zola_-_L'Assommoir,zola_-_Au bonheur des dames,2,undirected
zola_-_L'Assommoir,zola_-_Le Ventre de Paris,2,undirected
zola_-_L'Assommoir,zola_-_Nana,3,undirected
zola_-_L'Œuvre,zola_-_Au bonheur des dames,6,undirected
zola_-_L'Œuvre,zola_-_Germinal,4,undirected
zola_-_L'Œuvre,zola_-_La Débâcle,1,undirected
zola_-_L'Œuvre,zola_-_La Terre,1,undirected
zola_-_L'Œuvre,zola_-_Le Rêve,1,undirected
zola_-_L'Œuvre,zola_-_Lourdes,1,undirected
zola_-_La Bête humaine,zola_-_La Terre,5,undirected
zola_-_La Bête humaine,zola_-_Le Docteur Pascal,5,undirected
zola_-_La Bête humaine,zola_-_Paris,1,undirected
zola_-_La Conquête de Plassans,zola_-_La faute de l'abbé Mouret,6,undirected
zola_-_La Conquête de Plassans,zola_-_Pot-Bouille,1,undirected
zola_-_La Conquête de Plassans,zola_-_Son Excellence Eugène Rougon,2,undirected
zola_-_La Curée,dumas2hugo_para_5,1,undirected
zola_-_La Curée,zola_-_Au bonheur des dames,2,undirected
zola_-_La Curée,zola_-_Le Ventre de Paris,6,undirected
zola_-_La Curée,zola_-_Nana,1,undirected
zola_-_La Curée,zola_-_Thérèse Raquin,3,undirected
zola_-_La Débâcle,zola_-_Germinal,6,undirected
zola_-_La Débâcle,zola_-_L'Œuvre,1,undirected
zola_-_La Débâcle,zola_-_Lourdes,2,undirected
zola_-_La faute de l'abbé Mouret,zola_-_La Conquête de Plassans,6,undirected
zola_-_La faute de l'abbé Mouret,zola_-_Pot-Bouille,1,undirected
zola_-_La faute de l'abbé Mouret,zola_-_Son Excellence Eugène Rougon,2,undirected
zola_-_La Terre,zola_-_Germinal,2,undirected
zola_-_La Terre,zola_-_L'Œuvre,1,undirected
zola_-_La Terre,zola_-_La Bête humaine,5,undirected
zola_-_La vérité en marche,dumas_-_Bric-à-brac,1,undirected
zola_-_La vérité en marche,dumas_-_Les_Femmes_qui_tuent_et_les_Femmes_qui_votent,1,undirected
zola_-_La vérité en marche,hugo_-_Littérature_et_Philosophie_mêlées,2,undirected
zola_-_La vérité en marche,zola_-_Correspondance Les lettres et les arts,2,undirected
zola_-_La vérité en marche,zola_-_Ed. Manet,1,undirected
zola_-_La vérité en marche,zola_-_Le Naturalisme au théâtre, les théories et les exemples,5,undirected
zola_-_Le Docteur Pascal,zola_-_L'Argent,1,undirected
zola_-_Le Docteur Pascal,zola_-_La Bête humaine,5,undirected
zola_-_Le Docteur Pascal,zola_-_Paris,5,undirected
zola_-_Le Docteur Pascal,zola_-_Une page d'amour,1,undirected
zola_-_Le Naturalisme au théâtre, les théories et les exemples,dumas_-_Les_Femmes_qui_tuent_et_les_Femmes_qui_votent,2,undirected
zola_-_Le Naturalisme au théâtre, les théories et les exemples,hugo_-_Littérature_et_Philosophie_mêlées,6,undirected
zola_-_Le Naturalisme au théâtre, les théories et les exemples,zola_-_Ed. Manet,4,undirected
zola_-_Le Naturalisme au théâtre, les théories et les exemples,zola_-_La vérité en marche,5,undirected
zola_-_Le Rêve,zola_-_Au bonheur des dames,3,undirected
zola_-_Le Rêve,zola_-_L'Œuvre,1,undirected
zola_-_Le Rêve,zola_-_Lourdes,2,undirected
zola_-_Le Ventre de Paris,zola_-_Au bonheur des dames,2,undirected
zola_-_Le Ventre de Paris,zola_-_L'Assommoir,2,undirected
zola_-_Le Ventre de Paris,zola_-_La Curée,6,undirected
zola_-_Le Ventre de Paris,zola_-_Nouveaux Contes à Ninon,3,undirected
zola_-_Le Ventre de Paris,zola_-_Thérèse Raquin,2,undirected
zola_-_Lourdes,zola_-_Au bonheur des dames,2,undirected
zola_-_Lourdes,zola_-_L'Argent,3,undirected
zola_-_Lourdes,zola_-_L'Œuvre,1,undirected
zola_-_Lourdes,zola_-_La Débâcle,2,undirected
zola_-_Lourdes,zola_-_Le Rêve,2,undirected
zola_-_Lourdes,zola_-_Paris,2,undirected
zola_-_Lourdes,zola_-_Rome,6,undirected
zola_-_Nana,zola_-_Au bonheur des dames,3,undirected
zola_-_Nana,zola_-_L'Assommoir,3,undirected
zola_-_Nana,zola_-_La Curée,1,undirected
zola_-_Nana,zola_-_Pot-Bouille,6,undirected
zola_-_Nana,zola_-_Son Excellence Eugène Rougon,4,undirected
zola_-_Nana,zola_-_Une page d'amour,3,undirected
zola_-_Nouveaux Contes à Ninon,colette_-_Sido_suivi_de_Les_vrilles_de_la_vigne,1,undirected
zola_-_Nouveaux Contes à Ninon,daudet_-_Lettres_de_mon_moulin,2,undirected
zola_-_Nouveaux Contes à Ninon,zola_-_Le Ventre de Paris,3,undirected
zola_-_Paris,zola_-_L'Argent,6,undirected
zola_-_Paris,zola_-_La Bête humaine,1,undirected
zola_-_Paris,zola_-_Le Docteur Pascal,5,undirected
zola_-_Paris,zola_-_Lourdes,2,undirected
zola_-_Paris,zola_-_Rome,1,undirected
zola_-_Pot-Bouille,maupassant_-_Fort_comme_la_mort,1,undirected
zola_-_Pot-Bouille,zola_-_Au bonheur des dames,2,undirected
zola_-_Pot-Bouille,zola_-_La Conquête de Plassans,1,undirected
zola_-_Pot-Bouille,zola_-_La faute de l'abbé Mouret,1,undirected
zola_-_Pot-Bouille,zola_-_Nana,6,undirected
zola_-_Pot-Bouille,zola_-_Son Excellence Eugène Rougon,2,undirected
zola_-_Pot-Bouille,zola_-_Une page d'amour,2,undirected
zola_-_Rome,zola_-_L'Argent,4,undirected
zola_-_Rome,zola_-_Lourdes,6,undirected
zola_-_Rome,zola_-_Paris,1,undirected
zola_-_Son Excellence Eugène Rougon,zola_-_Au bonheur des dames,2,undirected
zola_-_Son Excellence Eugène Rougon,zola_-_La Conquête de Plassans,2,undirected
zola_-_Son Excellence Eugène Rougon,zola_-_La faute de l'abbé Mouret,2,undirected
zola_-_Son Excellence Eugène Rougon,zola_-_Nana,4,undirected
zola_-_Son Excellence Eugène Rougon,zola_-_Pot-Bouille,2,undirected
zola_-_Thérèse Raquin,maupassant_-_Une_vie,1,undirected
zola_-_Thérèse Raquin,zola_-_La Curée,3,undirected
zola_-_Thérèse Raquin,zola_-_Le Ventre de Paris,2,undirected
zola_-_Une page d'amour,zola_-_Le Docteur Pascal,1,undirected
zola_-_Une page d'amour,zola_-_Nana,3,undirected
zola_-_Une page d'amour,zola_-_Pot-Bouille,2,undirected
